Academic Period,Course Section,AMH CF LRV Course Definition,Course Title,Registration Status,Anonymized ID
Fall 2024,RELI 134-01 - Relig Traditions America,AMST 246/ HIST 134/ RELI 134 - Relig Traditions America,Religious Traditions in America: A History of Communities and Their Scriptures,Registered,114777760
Fall 2024,RELI 134-01 - Relig Traditions America,AMST 246/ HIST 134/ RELI 134 - Relig Traditions America,Religious Traditions in America: A History of Communities and Their Scriptures,Registered,117076450
Fall 2024,RELI 134-01 - Relig Traditions America,AMST 246/ HIST 134/ RELI 134 - Relig Traditions America,Religious Traditions in America: A History of Communities and Their Scriptures,Registered,115987865
Fall 2024,RELI 134-01 - Relig Traditions America,AMST 246/ HIST 134/ RELI 134 - Relig Traditions America,Religious Traditions in America: A History of Communities and Their Scriptures,Registered,113526846
Fall 2024,AMST 331-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,117023350
Fall 2024,AMST 331-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,117630824
Fall 2024,AMST 331-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,117311557
Fall 2024,AMST 331-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,303043437
Fall 2024,AMST 331-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,115329409
Fall 2024,AMST 331-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,118331905
Fall 2024,LLAS 234-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,113563417
Fall 2024,LLAS 234-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,117064765
Fall 2024,LLAS 234-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,116025041
Fall 2024,LLAS 234-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,115106897
Fall 2024,LLAS 234-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,114849146
Fall 2024,LLAS 234-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,115967945
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,116043024
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,115188515
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,302975805
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,113799855
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,111544941
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,118293942
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,79597172
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,117078570
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,114157086
Fall 2024,RELI 334-01 - The Sanctuary Movement,AMST 331/ LLAS 234/ RELI 334 - The Sanctuary Movement,"The Sanctuary Movement: Religion, Activism, and Social Contestation",Registered,302964543
Fall 2024,BLST 361-01 - Remixing and Remaking,AMST 361/ BLST 361/ ENGL 276/ FAMS 361 - Remixing and Remaking,Remixing and Remaking: Adaptation in Contemporary Black Literature,Registered,115962980
Fall 2024,ENGL 276-01 - Remixing and Remaking,AMST 361/ BLST 361/ ENGL 276/ FAMS 361 - Remixing and Remaking,Remixing and Remaking: Adaptation in Contemporary Black Literature,Registered,115987744
Fall 2024,ENGL 276-01 - Remixing and Remaking,AMST 361/ BLST 361/ ENGL 276/ FAMS 361 - Remixing and Remaking,Remixing and Remaking: Adaptation in Contemporary Black Literature,Registered,116430468
Fall 2024,FAMS 361-01 - Remixing and Remaking,AMST 361/ BLST 361/ ENGL 276/ FAMS 361 - Remixing and Remaking,Remixing and Remaking: Adaptation in Contemporary Black Literature,Registered,117049507
Fall 2024,BLST 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,116896200
Fall 2024,BLST 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,113073284
Fall 2024,ENGL 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,117085593
Fall 2024,ENGL 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,117021049
Fall 2024,ENGL 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,114803917
Fall 2024,ENGL 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,114759172
Fall 2024,ENGL 368-01 - Bad Black Women,AMST 368/ BLST 368/ ENGL 368 - Bad Black Women,Bad Black Women,Registered,115942212
Fall 2024,AMST 385-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,114824987
Fall 2024,AMST 385-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,117823971
Fall 2024,AMST 385-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,302953100
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115154427
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,114925496
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115179615
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115386990
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,114713943
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115985988
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115224904
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115227084
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115960800
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,79749691
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115966552
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,114791807
Fall 2024,ENGL 413-01 - Imagining History,AMST 385/ ENGL 413 - Imagining History,Imagining History,Registered,115086190
Fall 2024,"AMST 390-02 - Special Topics (Kids, Justice & Stories)",AMST 390 - Special Topics,Special Topics,Registered,117058528
Fall 2024,AMST 490-02 - Special Topics (Anishinaabemowin Advanced),AMST 490 - Special Topics,Special Topics,Registered,114709462
Fall 2024,AMST 496-01 - Capstone Project,AMST 496 - Capstone Project,Capstone Project,Registered,114821475
Fall 2024,AMST 496-01 - Capstone Project,AMST 496 - Capstone Project,Capstone Project,Registered,80709552
Fall 2024,AMST 498-02 - Senior Honors,AMST 498 - Senior Honors,Senior Departmental Honors,Registered,114824987
Fall 2024,AMST 498-03 - Senior Honors,AMST 498 - Senior Honors,Senior Departmental Honors,Registered,114951834
Fall 2024,AMST 498-04 - Senior Honors,AMST 498 - Senior Honors,Senior Departmental Honors,Registered,80709552
Fall 2024,AMST 498-05 - Senior Honors,AMST 498 - Senior Honors,Senior Departmental Honors,Registered,114165139
Fall 2024,AMST 498-06 - Senior Honors,AMST 498 - Senior Honors,Senior Departmental Honors,Registered,114709462
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,115159694
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117931746
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118151655
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,114708857
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117050839
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,115178828
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118465050
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117065915
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,79386647
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118497503
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,114296951
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,115956986
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118070642
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117429443
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117945309
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,114946567
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118283952
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118075365
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117094857
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117470373
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,115115858
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118683505
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117357997
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118144813
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117334565
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117954391
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117946459
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,115961224
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117918305
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118579969
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117099882
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117956147
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118012819
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,80207249
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118336810
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,117299871
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,116374946
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118339898
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,116772199
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,113632139
Fall 2024,ANTH 112-01 - Sociocultural Anthro.,ANTH 112 - Sociocultural Anthro.,Sociocultural Anthropology,Registered,118658984
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,116233870
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117010514
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117064644
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,115897528
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117183922
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117221159
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117720738
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117476791
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117014813
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,117055017
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,113614640
Fall 2024,ANTH 115-01 - Health and Happiness,ANTH 115 - Health and Happiness,Health and Happiness in Different Societies,Registered,115985927
